,Seller,Product,FeedBack_Rating,Courier_Rating,Product_Rating,Packaging_Rating,ALL_OVER
8770,Shopstyle,Baby Diaper Covers Embroider Blank Bloomers- White - 6 months,5.0,5.0,4.225,4.612500000000001,4.742237568395919
8771,Shopstyle,"Halo Sleepsack 100% Cotton Swaddle, Soft Pink, Newborn",4.166666666666667,4.752380952380952,4.083333333333334,4.125,4.126062006334562
8772,Shopstyle,"Magna-Tiles Magnetic Building Toys, Clear Colors Set, Multi Color (32 Pieces)",2.666666666666667,4.373809523809524,4.116666666666666,3.3916666666666666,3.2000900582943297
8773,Shopstyle,Mchoice Leaf Rake Mesh Frame Net Skimmer Cleaner Swimming Pool Spa Tool,2.833333333333333,3.8595238095238087,3.8166666666666664,3.3249999999999997,2.896300536268618
8774,Shopstyle,Sphero Star Wars BB-8 App Enabled Robot Droid,2.6,3.9800000000000004,3.78,3.19,2.810452783135707
8775,Shoptoz dot com,LAPCARE 2GB DDR2 800 MHZ Desktop RAM,1.8,4.45,4.3,3.0500000000000003,2.884382052748888
8776,Shoptoz dot com,Simmtronics 2 GB DDR-2 800 MHZ PC 6400 For Desktop,1.7692307692307692,4.3038461538461545,4.070769230769232,4.173846153846155,3.1703108687301986
8777,Shoptoz dot com,Terabyte Mini 2.4Ghz Wireless WiFi Dongle 600Mbps 802.11n USB Connector (Black),1.6,3.8,3.5,3.8,2.552665957606505
8778,Shoptoz dot com,"Terabyte Mini 2.4Ghz, 500Mbps Wireless WiFi Adapter(Black)",1.6,3.8511111111111114,3.6399999999999997,3.453333333333333,2.487390045545384
8779,Shoptrix,Yonex Carbonex 7000 Plus Badminton Racque,3.666666666666667,4.35,3.7500000000000004,3.7083333333333335,3.51076412848047
8780,Shoptrix,Yonex Nanoray 7000I G4-2U  Badminton Racquet,3.833333333333333,4.438095238095238,3.8666666666666667,3.8500000000000005,3.698176855581238
8781,ShopyStore,Beside the Sea 0.5 tog : Grobag The Gro Company Beside The Sea 0.5 tog 6-18 m Baby Sleep Bag,4.166666666666667,4.6119047619047615,4.183333333333333,4.175,4.116167571935297
8782,Shorey YogAyush,FitPick Slim Belt Women's Men's Tummy Trimmer Sweat Belt - Includes Free Carry Bag,3.0,4.328571428571428,3.585714285714286,3.2928571428571423,3.069975862824016
8783,Shree  Balaji Traders,"Low Price Waterproof RGB Remote Control Color Changing LED Strip Light, 5 Meter",0.75,4.075,4.075,2.4125,2.055077003841344
8784,Shree  Balaji Traders,"Nivia Wrist Support (Black), (1 Piece)",3.142857142857143,4.6000000000000005,4.0,3.5714285714285716,3.4852630169744288
8785,Shree Nakoda Auto Parts,"Studds Chrome Economy SUS_CEBFH_BLKL Full Face Helmet (Black, L)",3.727272727272727,4.218939393939394,3.5454545454545463,3.6363636363636367,3.374711458398624
8786,Shree Nakoda Auto Parts,"Studds Ninja Elite Full Face Helmet with Carbon Center Strip (Black, L)",1.2,3.8833333333333333,3.8000000000000003,2.5,2.055374795762482
8787,Shree Nakoda Auto Parts,"Vega Cliff CLF-LK-M Full Face Helmet (Black, M)",3.8000000000000003,4.166666666666667,3.52,3.66,3.3752924198680567
8788,Shree Nakoda Auto Parts,"Vega Crux CRX-B-L Flip-up Helmet (Black, L)",3.0,4.154999999999999,3.875,3.4375,3.145716498756567
8789,Shree Sai Electrices,Bajaj New Shakti GL 15-Litre Vertical Storage Water Heater (white),1.8571428571428572,4.014285714285714,3.671428571428571,3.707142857142857,2.7526133373420003
8790,Shree Sai Electrices,Bajaj New Shakti GL 25-Litre Vertical Storage Water Heater (White),1.1111111111111112,4.044444444444445,3.9555555555555557,3.577777777777778,2.571633279076746
8791,Shree krishna trader,Smart One Rocklight Plastic Rechargeable LED Table Study Lamp with 3 Brightness Level with Flexible Emergency Light (White),4.8,4.8,4.28,4.54,4.578579600538887
8792,Shreeja collections,Red and Black Fabric Backpack,2.6,4.08,3.6799999999999997,3.14,2.80220229136371
8793,Shreya’s Store,Autowizard Microfiber Glove Mitt for Car Cleaning Washing - Set of 3,3.3333333333333335,4.333333333333333,3.85,3.591666666666667,3.384381473369003
8794,Shreya’s Store,Sheeba SCAIO07 All-in-One Multipurpose Liquid Polish (200 ml),4.5,4.566666666666666,3.7000000000000006,4.1,4.011329154036888
8795,Shri Diesel Engineers,"Bosch F002H10028 Symphony Horn -Set of 2 (12V, 420/500 Hz, 105-118 dB)",3.3333333333333335,4.766666666666667,4.3,4.766666666666667,4.187992997830843
8796,Shri Navkar Surgi Trade,[Sponsored]Docbel-Braun Postal Weighing Scale,2.6666666666666665,3.6666666666666665,3.0,3.6666666666666665,2.615368769934369
8797,Shri Sai Electricals//,AO Smith HSE-SDS-15 15-Litre 2000-Watt Vertical Water Heater (Multicolor),1.6956521739130435,4.2,3.965217391304348,3.8739130434782614,2.947724592056084
8798,Shri Swastik Surgical,eErlik Latest Universal Adapter Worldwide Travel Adapter with Built in Dual USB Charger Ports (1 Year warrenty),0.5,4.6,4.6,4.6,3.239595700952478
8799,Shri Vinayak sales,"Gym Gloves / Cycling Gloves / Riding Gloves / Stretchable Size for both Men and Women, Black Colour...",5.0,5.0,3.9,4.45,4.569730386467674
8800,Shri Vinayak sales,"Royal waves Gym Gloves / Cycling Gloves / Riding Gloves / Stretchable Size for both Men and Women, Black Colour, Odor free and clean",3.0,4.3,3.9,4.3,3.5554860056059807
8801,Shri ram electric And sanitary,"Crompton Base B22 9-Watt LED Lamp (Pack of 4, Cool Day Light)",3.7142857142857144,4.828571428571428,4.171428571428572,3.9428571428571426,3.9735618779412274
8802,Shri ram electric And sanitary,"Crompton CG-IHL 152 1500-Watt Immersion Water Heater (Black), Compatible with 16A socket only",3.333333333333333,4.164285714285715,3.5500000000000007,3.441666666666667,3.1493623241860282
8803,Shri ram electric And sanitary,"Generic DT830D Small Digital Multimeter, Yellow",3.0,4.06,3.4599999999999995,3.23,2.882850888144871
8804,Shri ram electric And sanitary,Halonix Inverter LED Bulb B22 9-Watt - White,4.8,4.8,4.140000000000001,4.47,4.504268814477488
8805,Shri ram electric And sanitary,"Syska Base B22 9-Watt LED Bulb (Pack of 2, Cool Day Light)",3.0,4.245833333333334,3.975,3.4875000000000003,3.239514980683076
8806,Shrinika baby house,Aveeno Baby Daily Moisturising Bath for Delicate Skin (354ml),4.833333333333334,4.833333333333334,3.9499999999999997,4.391666666666667,4.435560377124355
8807,Shrinika baby house,Luvlap Baby Stroller Pram Sunshine Red/Black,3.833333333333333,4.304761904761905,3.7166666666666677,3.775,3.5587866347244055
8808,Shrinika baby house,Luvlap Paraben Free Baby Wet Wipes with Aloe Vera - 3 Packs (216 Wipes + 24 Wipes Free),5.0,5.0,3.9333333333333336,4.466666666666667,4.587423430768006
8809,Shriram Book Depot,Apsara Scholars Kit,3.323529411764706,4.711764705882352,4.350000000000001,4.601470588235294,4.112597909482624
8810,Shriram Book Depot,"Camel Camlin Kokuyo Fabrica Acrylic Ultra Color - 15ml each, 10 Shades",2.8333333333333335,4.6000000000000005,4.200000000000001,4.6000000000000005,3.8542136580155884
8811,Shriram Book Depot,"Camlin Kokuyo PB White Board Marker - Pack of 4 Assorted Colors (Black, Blue, Red, Green)",3.1481481481481484,4.522222222222223,3.9185185185185185,4.2814814814814826,3.701652825943743
8812,Shriram Book Depot,Cello Highlighter - Pack of 5 (Multicolor),2.75,4.0600000000000005,3.8,3.275,2.934327179140043
8813,Shriram Book Depot,Cello Technotip Ball Pen Set - Pack of 10 (Black),3.166666666666667,4.476190476190476,3.7333333333333334,3.4499999999999997,3.300501560304261
8814,Shruti trading,Microsoft Xbox One Wireless Controller with Bluetooth (With 3.5 mm Jack) (Black),2.6666666666666665,4.6000000000000005,4.200000000000001,4.6000000000000005,3.8007183070433523
8815,Shruti trading,Sony PS4 Dualshock Controller - V2 (Green Cammo),2.75,4.4,3.8000000000000003,4.4,3.525492168667472
8816,Shruti trading,The Last Of Us: Remastered (PS4),3.2,4.840000000000001,4.6000000000000005,4.840000000000001,4.3074086154792655
8817,Shruti trading,Uncharted: The Lost Legacy (PS4),3.5,4.866666666666667,4.6000000000000005,4.866666666666667,4.4260544948711305
8818,Shubh Sports,"Yonex Muscle Power 29 Lite Badminton Racquet, 3U-G4",2.5,3.716666666666667,3.3499999999999996,2.9249999999999994,2.4125666523410856
8819,ShubhEnterprises,"Gadget-Wagon ECO-1 8 GB 4.3 Inches With FM Radio & 1.3 MP Camera (W) 8 GB With Contra, Mario, 10000 Games Inbuilt (White)",2.0625,3.703472222222222,3.2826388888888887,3.0809027777777778,2.3044088693880447
8820,ShubhEnterprises,"Ized Original PSP Play Station With Preloaded Games,White",1.6,3.0,2.5,3.0,1.546246136980821
8821,ShubhEnterprises,"Oyrl PSP Game Console with 10000 Games, Music, Alarm, Calculator, Camera, SD Card Slot- White",2.0,3.066666666666667,2.1,3.066666666666667,1.5962036418705834
8822,ShubhEnterprises,"Oyrl PSP Game console with 10000 Games, Music, Alarm, Calculator Camera, SD Card Slot And 1 Set cartoon Earphone/minion earphone,Black",1.9019607843137256,3.558823529411765,3.1588235294117655,3.08921568627451,2.149701976866476
8823,ShubhEnterprises,"iZED Original PSP Playstation With Preloaded Games And Camera,Black",2.904347826086956,3.849565217391304,3.2817391304347834,3.4930434782608697,2.800541908898846
8824,Shubham,"Pigeon Playboy Sport Water Bottle, 700ml (Color may vary)",3.0,4.6000000000000005,3.914285714285714,3.457142857142857,3.366056468277444
8825,Shubham Electric & Hardware,Orpat HHB-100E 250-Watt Hand Blender (White),2.5,4.261904761904762,4.033333333333333,3.2666666666666666,3.019696889510798
8826,Shuttler's Zone,"Yonex Aeroclub Tr Feather Shuttlecock, (White)",4.714285714285714,4.714285714285714,3.871428571428571,4.292857142857143,4.27906278999227
8827,Shyam Electronics&Electricals,KUSAM MECO AC/DC POWER CLAMP - ON - METER 2709,3.0,4.194285714285714,3.96,3.48,3.2084450135945235
8828,Shyam Electronics&Electricals,KUSAM MECO AC/DC POWER CLAMP - ON - METER 2736,1.5,3.1,3.1,2.3,1.4874544896535167
8829,Shyam Electronics&Electricals,KUSAM MECO DIGITA EARTH RESISTANCE TESTERS KM 1520A,4.0,4.5285714285714285,3.714285714285715,3.857142857142857,3.743848787999058
8830,Shyam Electronics&Electricals,KUSAM MECO DIGITAL ELCB TESTERS KM 1812EL - B,3.0,4.414285714285714,3.642857142857143,3.3214285714285716,3.138731345449445
8831,Shyam Electronics&Electricals,KUSAM MECO DIGITAL LCR + MULTIMETERS KM 954MK - II,3.5714285714285716,4.285714285714286,3.8857142857142852,3.728571428571428,3.504841583027667
8832,Shyam Electronics&Electricals,KUSAM MECO DIGITAL LCR + MULTIMETERS LCR 459,3.142857142857143,4.357142857142857,3.771428571428571,3.4571428571428564,3.255069727601713
8833,Shyam Electronics&Electricals,KUSAM MECO DIGITAL LEAKAGE CURRENT CLMAPMETERS KM 2006,3.6,4.245833333333334,3.5749999999999997,3.5875,3.3367810751628193
8834,Shyam Electronics&Electricals,"KUSAM MECO HIGH SAFETY"" UL"" APPROVED DIGITAL MULTIMETERS KM 233",3.666666666666667,4.397619047619047,3.8833333333333337,3.775,3.6028832776479924
8835,Shyam Electronics&Electricals,KUSAM MECO INDUSTRIAL GRADE DIGITAL MULTIMETERS 801 -L,2.333333333333333,3.895238095238095,3.5666666666666664,2.9499999999999997,2.5216274112543164
8836,Shyam Electronics&Electricals,KUSAM MECO PROFESSIONAL GRADE DIGITAL CLAMPMETERS 2718,3.75,4.2700000000000005,3.625,3.6875,3.4515498864070953
8837,Shyam Electronics&Electricals,KUSAM MECO UL ' APPROVED DIGITAL CLAMPMETER KM 061,3.6,4.353333333333333,3.9200000000000004,3.7600000000000002,3.5680948728849415
8838,Shyam Electronics&Electricals,KUSAM MECO UL ' APPROVED DIGITAL CLAMPMETER KM 078,2.5,3.969047619047619,3.3833333333333333,2.9416666666666664,2.5433986480622317
8839,Shyam Electronics&Electricals,KUSAM MECO UL ' APPROVED DIGITAL CLAMPMETER KM 086,4.333333333333333,4.519047619047619,3.866666666666667,4.1000000000000005,3.9924522296602123
8840,Shyam Electronics&Electricals,KUSAM MECO UL ' APPROVED DIGITAL CLAMPMETER KM 088,3.75,4.470000000000001,3.85,3.8,3.6606352176923447
8841,Shyam Tech,Dell Inspiron 3567 Intel Core i3 7th Gen 15.6-inch FHD Laptop (4GB/1TB HDD/Windows 10 Home/MS Office/Black/2.5kg),4.0,4.314285714285715,2.1999999999999997,4.314285714285715,3.3175865359176635
8842,Shyam Tech,Dell Inspiron 3576 Intel Core i5 8th Gen 15.6-inch FHD Laptop (8GB/1TB HDD/Windows 10 Home/MS Office/Black/2.5 Kg),2.4444444444444446,3.9000000000000004,3.3,3.4436507936507934,2.662403798720538
8843,Shyam Tech,LG 19M38A-B 46.99 cm (18.5) LED Backlit Computer Monitor,3.5,4.25,3.5,4.25,3.5397408876460386
8844,Shyam Tech,"LG 20 inch HD Ready Monitor - VGA, HDMI Ports, Wall Mount - 20MK400H (Black)",3.6,4.4799999999999995,3.7,4.4799999999999995,3.8318019624143456
8845,Shyam Tech,"LG 20 inch HD Ready, IPS Panel Monitor with VGA, HDMI Ports - 20MP48HB (Black)",4.0,4.742857142857143,4.1000000000000005,4.742857142857143,4.3148567737654755
8846,Shyam Tech,"LG 29UM69G 29 Inch Ultrawide IPS Monitor with SPEAKERS 21:9 Black Full HD 2560 x 1080, 1ms MBR, 75 Hz",3.25,4.55,4.1000000000000005,4.55,3.91245858198068
8847,Shyam Tech,"Samsung 23.5 inch (59.8 cm) LED Backlit Computer Monitor - Full HD, Super Slim AH-IPS Panel with VGA, HDMI Ports - LS24F350FHWXXL (Black)",3.0,4.550000000000001,4.1000000000000005,4.550000000000001,3.8322155555223256
8848,Shyam Tech,"[Sponsored]LG 19 inch HD Ready Monitor, TN Panel with VGA, HDMI Ports - 19M38HB (Black)",3.8333333333333335,4.633333333333333,3.899999999999999,4.633333333333333,4.102390855990153
8849,Shyam Tech,"[Sponsored]LG 20MP48A-B 49cm (19.29-inch) IPS LED Backlit Computer Monitor, Black",3.875,4.6625,4.1000000000000005,4.6625,4.207373130365577
8850,SiH,Mirage Orange Printed Hardsisded Suitcase,2.666666666666667,3.8285714285714283,3.3999999999999995,3.0333333333333337,2.5752667768242836
8851,Sia Ram,LYCAN Beast Full Size Willow Cricket Bat for Tennis Ball,3.333333333333333,3.9595238095238092,3.516666666666666,3.425,3.039877300431073
8852,Sia Ram,LYCAN Stunner Bigger Edge Full Size Hard PVC and Plastic Cricket Bat (2.5-Inch),4.0,4.516666666666667,3.84,3.9199999999999995,3.805240097797337
8853,Siddesh Trading And Company,Godrej Security Solutions Seethru 1MP HD 720P Dome IR Indoor CCTV Camera,0.75,2.0,2.0,2.0,0.2672393647681908
8854,Siddhi Vinayak Hardware,Freemans IK7525 Ikon 7.5m:25mm Measuring Tape,2.0,4.058333333333334,3.8333333333333335,2.916666666666667,2.5642947968168857
8855,SiddhiPari Store,"Nikon D5300 24.2MP Digital SLR Camera (Black) with 18-140mm VR Kit Lens, Card and Camera Bag",4.111111111111111,4.733333333333333,4.4,4.733333333333333,4.443274398619367
8856,SiddhiPari Store,"Nikon D7200 24.2 MP Digital SLR Camera (Black) with AF-S 18-105mm VR Kit Lens and Card, Camera Bag",4.125,4.775,4.3999999999999995,4.775,4.4826608564740935
8857,SiddhiPari Store,"Nikon D7200 24.2 MP Digital SLR Camera (Black) with AF-S 18-140mm VR Kit Lens and 16GB Card, Camera Bag",3.88,4.590999999999999,4.225999999999999,4.433,4.129730841423671
8858,SiddhiPari Store,"Nikon D7200 24.2MP Digital SLR Camera Body Only (Black) with Card, Camera Bag",3.8333333333333335,4.7,4.3999999999999995,4.7,4.3261726707800054
8859,SiddhiPari Store,Nikon D750 24.3 MP Digital SLR Camera with 24-120 4G VR Kit + Free Lowepro Photo Hatchback 22L AW,4.0,4.6571428571428575,4.200000000000001,4.6571428571428575,4.276583074053757
8860,SiddhiPari Store,"Nikon D7500 Camera (Black) with AF-S VR Nikkor 18-105mm VR Lens Kit, 16GB Class 10 SD Card and Carry Case",3.2857142857142856,4.485714285714286,4.1000000000000005,4.485714285714286,3.870032167338154
8861,Sidhshree1,BT-Receiver Car Wireless Bluetooth Receiver Adapter 3.5Mm Aux Audio Stereo Music Home Hands Free Car Kit Device,4.333333333333333,4.566666666666666,3.7000000000000006,4.016666666666667,3.925333980124738
8862,Sigma Online,26 Ltrs Teal Casual Backpack (BPEON2TEL),2.833333333333333,4.404761904761905,4.233333333333333,3.5333333333333337,3.3618864190356685
8863,Sigma Online,3M Non-Woven Fiber Electrostatic Air Purifying Filter for Split AC,3.3333333333333335,4.366666666666667,3.600000000000001,4.366666666666667,3.617624609243901
8864,Sigma Online,42 Ltrs Blue Laptop Backpack (TECK1BLU),2.8000000000000003,4.046666666666666,3.8799999999999994,3.34,2.9966118854839525
8865,Sigma Online,AO Smith HSE-VAS-015-15-Litre Storage Water Heater (White),3.0,4.363333333333333,3.98,3.4899999999999998,3.294842590654702
8866,Sigma Online,"AVM CRB-011 Cricket Bat, Size 5 (Blue)",2.7142857142857144,4.071428571428571,3.628571428571429,3.171428571428571,2.8300301158861836
8867,Sigma Online,Amazon Brand - Presto! 2 Ply Kitchen Tissue Paper Roll - 60 Pulls (Pack of 6),2.8823529411764706,4.2823529411764705,3.717647058823529,3.841176470588236,3.2696407129307885
8868,Sigma Online,Autosol Metal Polish,3.02,4.446000000000001,4.1659999999999995,4.313000000000001,3.721746012254174
8869,Sigma Online,Aveeno Baby Daily Moisturising Bath for Delicate Skin (354ml),3.5,4.390000000000001,4.15,3.825,3.655016942623916
8870,Sigma Online,Bajaj Flora 3-Litre Instant Water Heater (White),2.880952380952381,4.3730158730158735,3.811111111111112,3.912698412698412,3.369112055601252
8871,Sigma Online,Bajaj Majesty DX 6 1000-Watt Dry Iron (White),3.5217391304347827,4.5355072463768105,4.0746376811594205,4.311231884057972,3.8915468268062945
8872,Sigma Online,Bajaj New Shakti GL 15-Litre Vertical Storage Water Heater (white),3.2857142857142856,4.228571428571429,3.7999999999999994,4.228571428571429,3.553735633380695
8873,Sigma Online,Bajaj New Shakti GL 25-Litre Vertical Storage Water Heater (White),3.210526315789474,4.476315789473684,3.9289473684210523,4.117105263157894,3.6404908003330667
8874,Sigma Online,Black Men's Wallet (LW29),3.1136363636363638,4.307878787878788,3.8987878787878785,3.5062121212121222,3.285509454855183
8875,Sigma Online,"Bosch F002H10028 Symphony Horn -Set of 2 (12V, 420/500 Hz, 105-118 dB)",2.4444444444444446,4.455555555555554,4.299999999999999,4.455555555555554,3.6418849034907894
8876,Sigma Online,Cardiff Polyester 52 cms Blue Travel Duffle (DFTCAR52BLU),1.4000000000000001,4.079999999999999,4.079999999999999,2.7399999999999998,2.3953535708002263
8877,Sigma Online,Cardiff Polyester 63.5 cms Blue Travel Duffle (DFTCAR62EBLU),3.142857142857143,4.614285714285715,4.2,3.6714285714285717,3.597825374366283
8878,Sigma Online,Chicco Mosquito Net for Stroller (White),3.6,4.333333333333333,3.6999999999999997,3.65,3.4423550522769437
8879,Sigma Online,Crompton  Hiflo 400mm Pedestal Fan LG,2.857142857142857,4.257142857142857,3.600000000000001,4.257142857142857,3.3729686607942413
8880,Sigma Online,Cruze ABS 68cm/24inches Black Hardsided Suitcase,2.833333333333333,4.254761904761905,3.7833333333333337,3.308333333333333,3.055787359287672
8881,Sigma Online,Dr Trust Infrared Forehead Temporal Artery Thermometer with Color Coded Fever Guidance,2.5,4.56,4.4,3.45,3.347952421322817
8882,Sigma Online,Dr. Trust Home Spa Luxury Home Office Cool Mist Aroma Oil Diffuser and Humidifier - 200 ml,2.5,4.15,3.8000000000000003,4.15,3.235678070566875
8883,Sigma Online,Ellen ABS 68 cms Red Hardsided Check-in Luggage (AMT Ellen SP68 cm TSA RED),3.5,4.42,3.9,3.7,3.5357677027101184
8884,Sigma Online,Eureka Forbes Super Clean Handheld Vacuum Cleaner (Red/Black),3.0,4.0,3.5,3.25,2.8771853566278693
8885,Sigma Online,"Eveready 20-Watt LED Batten (Pack of 2, Cool Day Light)",2.6,4.291666666666667,4.1499999999999995,3.375,3.1465615063881236
8886,Sigma Online,Footloose Romeo Polyester 68 cms Red Softsided Suitcase (STROW68ERED),3.0,4.307142857142857,3.6499999999999995,3.3249999999999997,3.0944920251613004
8887,Sigma Online,Footloose Rubik Polyester 580 mm Blue Softsided Cabin Luggage (STRUW58EBLU),2.0,4.125714285714286,3.64,2.8200000000000003,2.491881105207115
8888,Sigma Online,Footloose Rubik Polyester 680 mm Purple Softsided Check-in Luggage (STRUW68EPPL),3.0,4.346666666666668,4.180000000000001,3.5900000000000003,3.3935294162685326
8889,Sigma Online,"Godrej AER Twist Rich Irish Cocktail Car Air Freshener (45 g, Purple)",2.2857142857142856,4.142857142857143,3.8571428571428577,3.0714285714285716,2.76224385897794
8890,Sigma Online,Godrej aer Twist - Car Freshener - Cool Surf Blue (45 g),1.5,4.335714285714286,4.25,2.875,2.651818440537661
8891,Sigma Online,Godrej aer Twist Musk After Smoke Air Freshener for Car Dashboard (45 g),3.6,4.1000000000000005,3.5500000000000003,3.5749999999999997,3.2581361902911095
8892,Sigma Online,"Haier 220 L 4 Star Direct Cool Single Door Refrigerator(HED-22FSS, Shiny Steel)",3.0,4.4,4.0,4.4,3.672893673399929
8893,Sigma Online,"Haier 320 L 3 Star Frost Free Double Door Refrigerator(HRB-3404BS-R/HRB-3404BS-E, Brushline silver, Bottom Freezer)",3.0,4.58,4.299999999999999,4.58,3.924522562393496
8894,Sigma Online,"Haier 52 L 3 Star Direct Cool Single Door Refrigerator(HR-62VS, Silver)",2.857142857142857,4.3428571428571425,3.7999999999999994,4.3428571428571425,3.5119800779171113
8895,Sigma Online,Himalaya Gift Pack,3.25,4.405,3.925,3.5875,3.4133204288977943
8896,Sigma Online,Home Spa Luxury Cool Mist Dolphin Humidifier for Adults and Baby Bedroom - 2 L,2.8,4.12,3.8,4.12,3.3068211737198316
8897,Sigma Online,Honeywell HAC25M1201W 53-Watt Room Air Purifier,2.7142857142857144,3.9285714285714284,3.7714285714285714,3.2428571428571433,2.841816532703324
8898,Sigma Online,Huggies Wonder Pants Extra Large Size Diapers (54 Count),1.4000000000000001,4.325,4.325,2.8625000000000003,2.635227617173727
8899,Sigma Online,Huggies Wonder Pants Large Size Diapers Monthly Pack (128 Count),2.4,4.446666666666666,4.18,3.2899999999999996,3.1287754313137945
8900,Sigma Online,Huggies Wonder Pants Medium Size Diapers Monthly Pack (152 Count),1.7142857142857142,4.242857142857143,4.2,2.957142857142857,2.6942175023544244
8901,Sigma Online,"IFB 8 kg Fully-Automatic Front Loading Washing Machine (Senator Aqua SX, Silver)",3.0,4.385714285714285,3.899999999999999,4.385714285714285,3.6273389444547495
8902,Sigma Online,"Inalsa Chop-it Handy Chopper, 400 ml (Cherry Red/White)",3.857142857142857,4.185714285714286,3.3000000000000003,3.5785714285714287,3.2965411758993595
8903,Sigma Online,Jamaica Polyester 58 cms Grey Softsided Carry-On (27O (0) 08 001),4.0,4.633333333333334,3.94,3.97,3.9106193120155033
8904,Sigma Online,Johnson's Baby Care Collection Baby Gift Set with Organic Cotton Baby Dress (8 Pieces),3.666666666666667,4.611904761904762,4.083333333333333,3.875,3.8051029172978508
8905,Sigma Online,Juke Polycarbonate 55 cms Blue Hard Sided Carry-On (JUKE55TMIB),3.142857142857143,4.257142857142857,3.633333333333333,3.388095238095237,3.1369413315141896
8906,Sigma Online,Juke Polycarbonate 55.5 cms Grey Hard Sided Carry-On (JUKE55TMGP),2.1666666666666665,4.154761904761904,3.883333333333333,3.025,2.7200571554110704
8907,Sigma Online,Juke Polycarbonate 65 cms Hard Sided Suitcase,4.666666666666667,4.766666666666667,3.6,4.133333333333334,4.133902477306042
8908,Sigma Online,Juke Polycarbonate 75 cms Hard Sided Suitcase,2.833333333333333,4.116666666666666,3.8166666666666664,3.3249999999999997,3.011574184886051
8909,Sigma Online,"Klapp Zigma Badminton Set, Adult",2.5,4.248571428571428,3.82,3.16,2.900484253838134
8910,Sigma Online,Kobo WTA-04 Power Cotton Gym Support with Thumb Support Grip Gloves (Black),4.6000000000000005,4.6000000000000005,3.0,3.8000000000000003,3.706315208453521
8911,Sigma Online,Kodak 80 cm (32 Inches) HD Ready LED Smart TV Kodak 32HDXSMART (Black),2.991228070175439,4.4070175438596495,4.052631578947369,4.142982456140351,3.590660985906493
8912,Sigma Online,LG 108 cm (43 Inches) 4K UHD LED Smart TV 43UK6360PTE (Brown) (2018 model),3.5714285714285716,4.5285714285714285,4.057142857142857,3.8142857142857136,3.704703939314097
8913,Sigma Online,"LG 190 L 4 Star Direct Cool Single Door Refrigerator(GL-D201ABGX.ABGZEBN, Blue Glow, Base Stand with Drawer,Smart Inverter Compressor)",3.3333333333333335,4.4,3.7000000000000006,4.4,3.6791466579332504
8914,Sigma Online,"LG 260 L 4 Star Frost Free Double Door Refrigerator(GL-I292RPZL.APZZEBN, Shiny Steel, Inverter Compressor)",2.5777777777777775,4.546666666666666,4.306666666666667,4.028888888888889,3.5613645797873414
8915,Sigma Online,"LG 6.2 kg Fully-Automatic Top Loading Washing Machine (T7269NDDL, Blue and White)",2.5,4.25,4.0,4.25,3.3866649774978734
8916,Sigma Online,"LG 6.5 kg Semi-Automatic Top Loading Washing Machine (P7550R3FA, Dark Grey)",3.3333333333333335,4.699999999999999,4.3999999999999995,4.699999999999999,4.1656866178632965
8917,Sigma Online,"LG 6.5 kg Semi-Automatic Top Loading Washing Machine (P7559R3FA, Burgundy)",3.3333333333333335,4.6499999999999995,4.299999999999999,4.6499999999999995,4.090193164397797
8918,Sigma Online,"LG 7.0 kg Semi-Automatic Top Loading Washing Machine (P8053R3SA, Burgundy)",2.5,4.55,4.3999999999999995,4.55,3.7724672200167673
8919,Sigma Online,"LG 7.5 kg Semi-Automatic Top Loading Washing Machine (P8541R3SA, Burgundy)",3.0,4.58,4.299999999999999,4.58,3.924522562393496
8920,Sigma Online,Li-Ning Racquet Bag,2.8000000000000003,3.5066666666666664,3.2399999999999998,3.02,2.414830772820954
8921,Sigma Online,"Li-Ning XP 90-II Badminton Racquet (Strung), S2 Grip Size, (Gold/Red)",3.6,4.37,3.7199999999999993,3.66,3.469408047271111
8922,Sigma Online,Littly Contemporary Velvet Baby Bedding Set (Pink),4.2,4.566666666666666,4.02,4.109999999999999,4.026391066278214
8923,Sigma Online,"Lotus Herbals Safe Sun UV Screen Matte Gel, SPF 50, 100g",3.8333333333333335,4.466666666666667,3.994444444444445,3.913888888888889,3.778808375245563
8924,Sigma Online,LuvLap Baby Stroller Pram Starshine Sky Blue,3.75,4.64,4.0,3.875,3.816462606963144
8925,Sigma Online,LuvLap Galaxy Baby Stroller and Pram (Black),3.6,4.65,4.3,3.9499999999999997,3.9027872132581063
8926,Sigma Online,LuvLap Galaxy Baby Stroller and Pram (Red/Black),1.4000000000000001,4.0200000000000005,4.0200000000000005,2.7100000000000004,2.336608906382228
8927,Sigma Online,Luvlap Star Shine Baby Stroller (Black),4.833333333333334,4.833333333333334,4.1000000000000005,4.466666666666667,4.515179076475853
8928,Sigma Online,Luvlap Sunshine Baby Stroller (Orange),4.333333333333333,4.8,3.6999999999999997,4.016666666666667,4.029934142759075
8929,Sigma Online,Luvlap Sunshine Baby Stroller Pram (Sky Blue),3.333333333333333,4.55,4.2,3.7666666666666666,3.667287160968667
8930,Sigma Online,"MamyPoko Pants Extra Absorb Diaper Monthly Jumbo Pack, Medium, 120 Diapers",3.4,4.256666666666667,3.5399999999999996,3.47,3.2198656060751984
8931,Sigma Online,"Meat Up Adult Dog Food, 3 kg (Buy 1 Get 1 Free)",2.5,4.050000000000001,3.6000000000000005,4.050000000000001,3.0846911636358767
